"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"BB[16,2]",0.207213053515605,0.365760165178986,-0.489682231796977,-0.0372590654606097,0.202129360407874,0.444209707505439,0.954537860064987,1.00136647909445,5000
"BB[17,2]",-0.977926304705989,0.677483237012454,-2.38958459355874,-1.40954855651007,-0.94672298581366,-0.517369024568859,0.283965172963981,1.00269856051907,1200
"BB[18,2]",-0.671422863807481,0.611383112283471,-1.95353530360885,-1.06227478395454,-0.637798439526113,-0.259477479111489,0.453936017699604,1.00136421286548,5000
"BB[19,2]",0.116033838103443,0.3820377564996,-0.650193811694528,-0.133272207398468,0.123363722644671,0.370153080192164,0.84628219639394,1.00107265229215,19000
"BB[20,2]",0.274256875294392,0.576126828921654,-0.879361182418129,-0.0969663499434414,0.277036188820022,0.655934045771384,1.38735186459039,1.00107833651047,18000
"BB[21,2]",0.143447442811768,0.650124348270477,-1.17789472294269,-0.281360478054342,0.161262657816143,0.560245669987687,1.40034764770962,1.00140728741281,4500
"BB[22,2]",0.501013425762371,0.585602488605043,-0.71145783369902,0.130760371260732,0.509838381922308,0.891942948788835,1.62543921206565,1.00098238549805,45000
"BB[23,2]",0.0287715410641493,0.430011534516613,-0.823014121788693,-0.24938728377049,0.0358631769664045,0.312264895242835,0.871270504962114,1.00177675693249,2500
"BB[24,2]",0.195722015735066,0.572067217981159,-0.964291016301514,-0.176309492969864,0.206033070291776,0.581300526535573,1.28908004070049,1.00130848415044,5800
"BB[25,2]",0.446138622365448,0.419141005721797,-0.355006770041963,0.162263081194967,0.432767283807882,0.721166579946386,1.29301711109898,1.00138104596037,4800
"BB[26,2]",-0.169862784733975,0.550755574483894,-1.31356298434208,-0.521747830970025,-0.151429301697723,0.19602488811528,0.873148175987458,1.00243218320014,1400
"BB[27,2]",0.341791347661001,0.470234898934359,-0.614661070140543,0.0499957289927857,0.348283129918181,0.648734823954132,1.26477634803908,1.00244913510838,1400
"BB[28,2]",0.366024982115698,0.456743609435379,-0.56855196903289,0.0702672532625433,0.375120462979432,0.668277238678146,1.24593510906149,1.00219655337146,1600
"BB[29,2]",-0.0745097311401236,0.434395334802091,-0.945183268559995,-0.357169497086007,-0.0709096242733271,0.216604921818119,0.773768981632125,1.00175231254757,2500
"BB[30,2]",0.298885202837178,0.536525944755749,-0.705915266854639,-0.0632727897108029,0.278202346282252,0.64160386622988,1.40225086716961,1.00167658671889,2800
"BB[31,2]",0.185472823960406,0.556426148836391,-0.940266268089525,-0.176437865073928,0.197627005248993,0.554079906664924,1.25863697479881,1.00165512755681,2900
"BB[32,2]",0.208939399227924,0.47297625451294,-0.712590593465518,-0.10730829090303,0.209849331556688,0.517023499444945,1.14688827856583,1.00204334899606,1900
"BB[33,2]",-0.146537347630061,0.552260114607125,-1.2651545987871,-0.501939577671965,-0.134230888945862,0.220633668344747,0.915987368939809,1.00194740947749,2000
"BB[34,2]",0.590871546663178,0.439311516433269,-0.220006948031942,0.292080108983327,0.578608995551859,0.876942916878428,1.50111384759378,1.00136492379656,5000
"BB[35,2]",-0.27597568842931,0.469841095737028,-1.25470492037629,-0.566109690084863,-0.256102163736535,0.0397117370902057,0.612528181022515,1.00224778618635,1600
"BB[36,2]",0.667160922167898,0.440523812881694,-0.143263985568808,0.367263110680831,0.642507061625455,0.954591825455489,1.58430114296569,1.00154097555747,3500
"BB[37,2]",-0.0733719961842031,0.512517096420452,-1.11405971360671,-0.401345395772252,-0.0512775423765401,0.275371118833618,0.884869618782749,1.00174550108364,2600
"BB[38,2]",-0.18612056919922,0.503624302387385,-1.21085704331535,-0.511435363731455,-0.179919475277345,0.144119644564643,0.793392771094979,1.00138637525871,4800
"BB[39,2]",-0.455097284879946,0.521887325647357,-1.53004310228277,-0.785986361985448,-0.433621820019283,-0.113583188931529,0.558727020778665,1.0022247354313,1600
"BB[40,2]",-0.148049239032099,0.41938583751905,-0.965687787655669,-0.425934145532166,-0.151599698975025,0.123815550372827,0.701897017747602,1.00151592432826,3600
"BB[41,2]",-0.317050594386344,0.417361723796469,-1.14832880770393,-0.590693504135288,-0.31427200069619,-0.0413434825476399,0.495822837316042,1.00177180020223,2500
"BB[42,2]",-0.438733813358175,0.533738140328166,-1.50547751390432,-0.795475545406647,-0.431409746480934,-0.0890631815734965,0.589923227174295,1.0016396493943,3000
"BB[43,2]",-0.183938951048571,0.370490012111262,-0.918725419023005,-0.431735696106684,-0.177799488114457,0.0725450425328283,0.525505739423903,1.00115584031321,10000
"BB[44,2]",0.0803099629374352,0.408273055629501,-0.712370485065034,-0.189647728395288,0.0784753190351091,0.343031091623881,0.900212297151051,1.00143333166882,4300
"BB[45,2]",-0.266253279265075,0.534231457153818,-1.36337229686541,-0.60397106022358,-0.253997626273088,0.0888868246813228,0.76629349833293,1.00157249377413,3300
"BB[46,2]",-0.0872925968120148,0.481992472966103,-1.08243433184241,-0.391827376062743,-0.0812569816368818,0.228213158775517,0.843513972233315,1.00113627304239,12000
"BB[47,2]",0.0734201499506832,0.49336328900238,-0.92920143693243,-0.241270681658956,0.0849869117100792,0.4040284655904,1.00828758441739,1.00163651801263,3000
"BB[48,2]",0.839717299619035,0.446296758641969,0.00488111188988571,0.539456959381725,0.83116095377163,1.12281152744987,1.75304860264786,1.00177434842551,2500
"BB[49,2]",-0.131789347941655,0.387055498295819,-0.904561145538569,-0.381618875255138,-0.129782007571789,0.128219883174045,0.634809318420901,1.00103713488159,28000
"BB[50,2]",-0.0473017670182369,0.540168459139454,-1.16244533197453,-0.384983995517865,-0.0278742741426859,0.314900984340563,0.967736569633327,1.00115418500336,11000
"BB[51,2]",-0.0263845096385691,0.462594699815545,-0.938886727702902,-0.322643196870593,-0.0266567777061398,0.277054878567044,0.889873602268696,1.00140504647389,4600
"BB[52,2]",0.288805365575593,0.473513909294931,-0.607406653404632,-0.0274733854536952,0.274678456630587,0.590304957365638,1.25375608997957,1.00098807616491,45000
"BB[53,2]",0.648334621404882,0.439648678786341,-0.186949050074579,0.350188607792743,0.636092645906462,0.930319784846128,1.5578166977697,1.00127818798219,6400
"BB[54,2]",-0.116581224268441,0.511351772819134,-1.15493156326329,-0.447364519497246,-0.10861633104767,0.225634906789696,0.852972524321226,1.00110033547892,15000
"BB[55,2]",-0.313061887876744,0.431423785326136,-1.22221678056822,-0.587113084355254,-0.295397456814707,-0.0246618661481529,0.481313534010062,1.00127374870826,6500
"BB[56,2]",-0.151108818660597,0.480412388474839,-1.12454015886039,-0.465303825931284,-0.143248862727072,0.169681933539786,0.774047886019994,1.00214618980733,1700
"BB[57,2]",0.406365164074486,0.456512823373586,-0.488880125525198,0.115831307417721,0.401741975023727,0.69431607558299,1.33465375304855,1.00149172611357,3800
"BB[58,2]",0.373989569240779,0.468507686999388,-0.537498887900538,0.063041045263315,0.368290403242219,0.684093982424521,1.31202302995811,1.00131357982233,5700
"BB[59,2]",0.268254298426003,0.455121250293234,-0.626644160475872,-0.0240501036543045,0.266497519968804,0.566841051619083,1.18451945125368,1.00098032119762,45000
"BB[60,2]",0.371286851644444,0.452963832995092,-0.5313250903555,0.0743632913078298,0.376059872521113,0.671870652284702,1.26839209357828,1.00127950504849,6400
"BB[61,2]",-0.0328096767086547,0.491846770401833,-1.02312055718566,-0.349841796235934,-0.0229987612379683,0.277513293029584,0.920732609920204,1.00126944840307,6600
"BB[62,2]",-0.0709813121722911,0.489041815942708,-1.04714070117806,-0.392949755917716,-0.0670687031711565,0.255097881340866,0.88703665853918,1.00134140003942,5300
"BB[63,2]",0.127347457543647,0.3711599084027,-0.635399655792759,-0.112413575922464,0.137105276520153,0.368975360920471,0.842530681165478,1.00141482470009,4500
"BB[64,2]",0.24040803976709,0.383643731879668,-0.507065290210157,-0.0155830702771485,0.24164238396868,0.495489463714345,0.992388935565553,1.00119513096654,8700
"BB[65,2]",0.19419066092626,0.460435072304122,-0.717240491001869,-0.105854203025945,0.194738616439561,0.491568478957578,1.10027756934909,1.00101566104509,40000
"BB[66,2]",0.323327736880592,0.416702854616892,-0.481807392456897,0.0463702708129826,0.321700708252731,0.593463620449723,1.16140555325386,1.0010517850198,23000
"BB[67,2]",0.386120687452869,0.48738510471798,-0.55832103839045,0.0602709785751711,0.382393160810578,0.698803545124001,1.36822288785471,1.00124065222496,7300
"BB[68,2]",0.18453528907968,0.512664902808577,-0.792104330480204,-0.159733546907825,0.173721101070838,0.518708352314307,1.21885641404962,1.0010519015745,23000
"BB[69,2]",0.370905668174475,0.494224479696396,-0.59892542439434,0.0511478804174625,0.367586805436478,0.695470805837049,1.35899890423508,1.00108805055276,16000
"BB[70,2]",0.508016266368867,0.471152676189299,-0.407310385220064,0.202352527870168,0.498792157351045,0.816646663889882,1.46207229927657,1.00146857206229,4000
"BB[71,2]",0.793415233911839,0.456205769326743,-0.0651548135544436,0.491667916156889,0.774734278778778,1.07151318297294,1.76619270565526,1.00165902271885,2900
"BB[72,2]",0.55657243452668,0.460240456952385,-0.341084864364536,0.248123054201782,0.551771821468579,0.856416361912218,1.47138806360445,1.00143988859012,4200
"BB[73,2]",0.605227400061131,0.478750812805078,-0.311894803414955,0.29471919548428,0.599775453166652,0.907922564058016,1.58644491019903,1.00140667410954,4500
"BB[74,2]",0.744120023164221,0.449559572837159,-0.0787834048229513,0.436168400236349,0.721761429104438,1.02783663926992,1.69786450668656,1.00185795642714,2200
"BB[75,2]",0.112515809291917,0.518801974221308,-0.923900064114165,-0.226559796048202,0.116950116233835,0.454079270002512,1.1299982358643,1.00141911138331,4400
"BB[76,2]",0.888456139162053,0.431589603463437,0.099951159555755,0.597634669423145,0.866108546629239,1.16436608305853,1.7993858549902,1.00105766347955,22000
"BB[77,2]",0.765532144096092,0.405052606211282,-0.00259736222207226,0.491827649929031,0.755763756635452,1.02227778743873,1.59601270138831,1.00139150652928,4700
"BB[78,2]",0.0724417392407006,0.460665680516645,-0.824393244720557,-0.233894018810435,0.0676855168791109,0.372641172582152,0.996156412434847,1.00104302018531,26000
"BB[79,2]",0.920511220342066,0.442687001488667,0.0971528897141618,0.613255982017249,0.909462495602691,1.20530218240326,1.84552391698783,1.00107455218023,18000
"BB[80,2]",0.133856062040146,0.493029859883637,-0.859122560504426,-0.184009694318085,0.140089063261875,0.45441913885989,1.10130684583762,1.00123613710023,7400
"BB[81,2]",-0.0597957874323587,0.433526661201766,-0.918978297193706,-0.3461427594809,-0.0607603375159823,0.226757081885167,0.797816791435037,1.00138630352064,4800
"BB[82,2]",0.280168809430421,0.433215282118488,-0.59562653623167,0.00104458537614655,0.289150677721366,0.565592733724926,1.10963781131204,1.00120638961762,8300
"BB[83,2]",0.42400684916013,0.445854776535529,-0.423175815813577,0.129899639284224,0.418720494448818,0.707544487432387,1.32807435615496,1.00237492941975,1400
"BB[84,2]",-0.0721730369127753,0.471316841863046,-1.0011554074254,-0.386178908241795,-0.0700073932285924,0.233806394282686,0.85743131682067,1.00119256087938,8800
"BB[85,2]",0.317764720894446,0.407486316978622,-0.463135244294849,0.038984683616852,0.31067953203103,0.584086683481065,1.14175826568311,1.00097983343212,45000
"BB[86,2]",0.194497412122097,0.519558630822328,-0.87097226746488,-0.134644185523244,0.208037514568088,0.531045895588883,1.19921632592684,1.00141963411019,4400
"BB[87,2]",0.948666431103208,0.472769027712703,0.0589235176657862,0.623280382204218,0.933093752262483,1.26025914104724,1.91594464750766,1.00110329889529,14000
"BB[88,2]",-0.639798654373627,0.531330929361278,-1.74008179373642,-0.977482531008352,-0.620212581759697,-0.283904794863083,0.350374412794858,1.00228094242287,1500
"BB[89,2]",-0.362888006891946,0.468428624894126,-1.28835442161298,-0.674551557375017,-0.365797506970346,-0.0570490938878687,0.570566173295977,1.0012357304186,7400
